year,parameter,variant,country,scenario,uncovered_share,storage_cost_usd_yr_per_100mw_mid
2030,lambda_inf_band,lambda_inf_low,GT,L0_W0,0.38178416889473515,42066015.146469064
2030,lambda_inf_band,lambda_inf_low,GT,L3_W3,0.034585756490842647,3810752.44845214
2030,lambda_inf_band,lambda_inf_low,HN,L0_W0,0.3438223950389644,37883283.9488222
2030,lambda_inf_band,lambda_inf_low,HN,L3_W3,0.03731685972621135,4111672.8098128205
2030,lambda_inf_band,lambda_inf_low,HU,L0_W0,0.34872544255706267,38423515.02167491
2030,lambda_inf_band,lambda_inf_low,HU,L3_W3,0.04440676930599222,4892858.275500345
2030,lambda_inf_band,lambda_inf_low,ID,L0_W0,0.4075766285362362,44907898.30020252
2030,lambda_inf_band,lambda_inf_low,ID,L3_W3,0.040442487588740646,4456062.964564458
2030,lambda_inf_band,lambda_inf_low,IE,L0_W0,0.30119792546866614,33186804.291886117
2030,lambda_inf_band,lambda_inf_low,IE,L3_W3,0.08415029095404512,9271907.277089445
2030,lambda_inf_band,lambda_inf_low,IL,L0_W0,0.43907194529856264,48378137.717940554
2030,lambda_inf_band,lambda_inf_low,IL,L3_W3,0.05093412824311372,5612060.385714348
2030,lambda_inf_band,lambda_inf_low,IN,L0_W0,0.2536474586779658,27947564.901656758
2030,lambda_inf_band,lambda_inf_low,IN,L3_W3,0.046240999445325094,5094958.7267753715
2030,lambda_inf_band,lambda_inf_low,IR,L0_W0,0.44326047991345846,48839641.82132388
2030,lambda_inf_band,lambda_inf_low,IR,L3_W3,0.18785319103438783,20698174.0553624
2030,lambda_inf_band,lambda_inf_low,IT,L0_W0,0.3977182970425188,43821680.5999396
2030,lambda_inf_band,lambda_inf_low,IT,L3_W3,0.05166567326777155,5692664.000517625
2030,lambda_inf_band,lambda_inf_low,JM,L0_W0,0.4380583642463578,48266458.60872641
2030,lambda_inf_band,lambda_inf_low,JM,L3_W3,0.03784203066602214,4169537.5682508713
2030,lambda_inf_band,lambda_inf_low,JO,L0_W0,0.280049133215838,30856573.004893474
2030,lambda_inf_band,lambda_inf_low,JO,L3_W3,0.05605865650795048,6176694.8079094915
2030,lambda_inf_band,lambda_inf_low,JP,L0_W0,0.39828894913356033,43884556.594967395
2030,lambda_inf_band,lambda_inf_low,JP,L3_W3,0.04143987153007461,4565957.43217547
2030,lambda_inf_band,lambda_inf_low,KE,L0_W0,0.30321182145518705,33408700.81346703
2030,lambda_inf_band,lambda_inf_low,KE,L3_W3,0.050298523252551575,5542027.704061877
2030,lambda_inf_band,lambda_inf_low,KH,L0_W0,0.33954698711903114,37412207.90908512
2030,lambda_inf_band,lambda_inf_low,KH,L3_W3,0.039197897103727196,4318930.609534403
2030,lambda_inf_band,lambda_inf_low,KR,L0_W0,0.4082300030205067,44979888.87286352
