country,tau_ms,phi,reach_km,year,ob_star,uncovered_share,region,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,perturbation
AF,50,0.4,0,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,50,0.6,0,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,50,0.8,0,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,50,1.0,0,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,100,0.0,3143,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,100,0.2,3143,2025,1.1,0.293529698707606,Asia-Pacific,117.0170166168348,54.130347617575225,3.300000000000001,174.44736423441003,P_mix
AF,100,0.4,3143,2025,1.1,0.2646181913260587,Asia-Pacific,116.73544183930146,53.429771698659884,3.300000000000001,173.46521353796135,P_mix
AF,100,0.6,3143,2025,1.1,0.2424947886027306,Asia-Pacific,116.52534707103864,52.841452539369705,3.300000000000001,172.66679961040833,P_mix
AF,100,0.8,3143,2025,1.1,0.22634794137360295,Asia-Pacific,116.38083968188414,52.39640619614382,3.3000000000000007,172.07724587802795,P_mix
AF,100,1.0,3143,2025,1.1,0.21784636276822972,Asia-Pacific,116.28575367084363,51.78878266206474,3.300000000000001,171.37453633290835,P_mix
AF,150,0.0,6714,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
AF,150,0.2,6714,2025,1.1,0.2833023108222038,Asia-Pacific,116.65090004094044,52.777122457476466,3.3000000000000016,172.72802249841692,P_mix
AF,150,0.4,6714,2025,1.1,0.2465940628222596,Asia-Pacific,116.10390213385702,50.32230982028241,3.300000000000001,169.72621195413944,P_mix
AF,150,0.6,6714,2025,1.1,0.21878233509150352,Asia-Pacific,115.69756216390397,48.66490833656542,3.300000000000001,167.66247050046937,P_mix
AF,150,0.8,6714,2025,1.1,0.19910335452865793,Asia-Pacific,115.42140074350957,47.12881820462419,3.300000000000001,165.85021894813377,P_mix
AF,150,1.0,6714,2025,1.1,0.18874229614958168,Asia-Pacific,115.28318415491813,46.62242226211908,3.3000000000000007,165.20560641703722,P_mix
AF,200,0.0,10286,2025,1.1,0.3306886869534125,Asia-Pacific,117.32659843592957,54.696934538855935,3.300000000000001,175.32353297478548,P_mix
