country,power_scope,workload_scenario,scenario,uncovered_share,n_supply_basis,n_active_basis,migrated_share,top1_label,top1_weight,region,continent,top2_label,top2_weight,top3_label,top3_weight
AT,L0,W3,L0_W3,0.2122774049146093,1,1,0.2687375229140399,AT:VRE,0.9999999999999999,Europe,EurAfrMENA,,,,
AT,L1,W0,L1_W0,0.18430970175305147,40,22,0.0,DE:WIND,0.16150897002425854,Europe,EurAfrMENA,FR:WIND,0.10475614774158859,GB:WIND,0.10002194334569646
AT,L1,W1,L1_W1,0.16376287566239456,40,22,0.05968070809930238,DE:WIND,0.1567781069226414,Europe,EurAfrMENA,FR:WIND,0.10575284631864755,GB:WIND,0.09792289723469888
AT,L1,W2,L1_W2,0.13611333277481213,40,23,0.14266179752530408,DE:WIND,0.1430635110943003,Europe,EurAfrMENA,FR:WIND,0.11199720666211598,GB:WIND,0.09392354712090112
AT,L1,W3,L1_W3,0.12297113804303471,40,22,0.18244474782465925,DE:WIND,0.14561144400071116,Europe,EurAfrMENA,FR:WIND,0.11698032763049808,TN:WIND,0.08931951653479162
AT,L2,W0,L2_W0,0.16603778801454588,72,30,0.0,MA:PV,0.13385199703596556,Europe,EurAfrMENA,ES:WIND,0.070578289298093,DE:WIND,0.07042638613953581
AT,L2,W1,L2_W1,0.14562043975313754,72,30,0.05826965675265126,MA:PV,0.13919833648812122,Europe,EurAfrMENA,ES:WIND,0.07125785283957763,DE:WIND,0.06747394416888357
AT,L2,W2,L2_W2,0.11865709209654715,72,30,0.13530014284313277,MA:PV,0.15275545986741326,Europe,EurAfrMENA,EG:PV,0.09878272468868081,ES:WIND,0.07335539261645992
AT,L2,W3,L2_W3,0.10769342216009505,72,30,0.16580914048755027,MA:PV,0.16182912822182557,Europe,EurAfrMENA,EG:PV,0.12242272474912184,ES:WIND,0.07484211355103443
AT,L3,W0,L3_W0,0.07103649303636476,210,55,0.0,CL:PV,0.22914466905489428,Europe,EurAfrMENA,MX:PV,0.11064443699000223,OM:PV,0.10743974596416365
AT,L3,W1,L3_W1,0.056977280303295845,210,53,0.049346349756507556,CL:PV,0.2312318245494017,Europe,EurAfrMENA,OM:PV,0.11405118028412967,MX:PV,0.10304666479663882
AT,L3,W2,L3_W2,0.05161595642499048,210,47,0.07029851181018472,CL:PV,0.23840071440464514,Europe,EurAfrMENA,OM:PV,0.12623484806103388,MX:PV,0.09814720028482168
AT,L3,W3,L3_W3,0.051393688620163976,210,47,0.07103649303636478,CL:PV,0.23910067255180179,Europe,EurAfrMENA,OM:PV,0.12867988468075076,MX:PV,0.09835438191011804
AU,L0,W0,L0_W0,0.2593549123343168,1,1,0.0,AU:VRE,1.0,Asia-Pacific,Oceania,,,,
AU,L0,W1,L0_W1,0.23520614659146893,1,1,0.05010488635045842,AU:VRE,0.9999999999999998,Asia-Pacific,Oceania,,,,
AU,L0,W2,L0_W2,0.19226648782829858,1,1,0.13548109991031895,AU:VRE,0.9999999999999999,Asia-Pacific,Oceania,,,,
AU,L0,W3,L0_W3,0.146793442134932,1,1,0.22400814362308072,AU:VRE,0.9999999999999999,Asia-Pacific,Oceania,,,,
AU,L1,W0,L1_W0,0.23785305372607315,2,2,0.0,AU:WIND,0.5722297684629591,Asia-Pacific,Oceania,AU:PV,0.4277702315370403,,
AU,L1,W1,L1_W1,0.21483328490626993,2,2,0.0524284387272489,AU:WIND,0.5654574550272717,Asia-Pacific,Oceania,AU:PV,0.4345425449727275,,
AU,L1,W2,L1_W2,0.17767763520671603,2,2,0.1359413284728367,AU:WIND,0.5457145763833053,Asia-Pacific,Oceania,AU:PV,0.4542854236166939,,
AU,L1,W3,L1_W3,0.1427833951657508,2,2,0.21302113955186097,AU:WIND,0.5191435096545498,Asia-Pacific,Oceania,AU:PV,0.4808564903454495,,
AU,L2,W0,L2_W0,0.2121898191999011,4,4,0.0,AU:WIND,0.3816787557281898,Asia-Pacific,Oceania,AU:PV,0.3122605158943098,NZ:WIND,0.25506511398583104
AU,L2,W1,L2_W1,0.18919177039795723,4,4,0.0525257059805745,AU:WIND,0.3769789278978513,Asia-Pacific,Oceania,AU:PV,0.3178324420483918,NZ:WIND,0.2528295870035308
AU,L2,W2,L2_W2,0.15425133149504314,4,4,0.13246231591556884,AU:WIND,0.3611832219702159,Asia-Pacific,Oceania,AU:PV,0.3323291945328955,NZ:WIND,0.24825526094322348
AU,L2,W3,L2_W3,0.1264688977383083,4,4,0.19654811728316943,AU:PV,0.349113784328521,Asia-Pacific,Oceania,AU:WIND,0.3387951604401342,NZ:WIND,0.24674943915667008
AU,L3,W0,L3_W0,0.07910952800990367,210,53,0.0,FJ:PV,0.1326410351377556,Asia-Pacific,Oceania,OM:PV,0.11443498202786398,AU:PV,0.1031456217740659
AU,L3,W1,L3_W1,0.061889664730228694,210,50,0.048375400288692166,FJ:PV,0.13214658759204911,Asia-Pacific,Oceania,OM:PV,0.10425638343723871,AU:PV,0.10377229625682648
AU,L3,W2,L3_W2,0.05239754212291661,210,51,0.07810015911636739,FJ:PV,0.1388601172900956,Asia-Pacific,Oceania,OM:PV,0.10991921704048152,AU:PV,0.10186606250446721
AU,L3,W3,L3_W3,0.05203715300815454,210,51,0.07910952800990367,FJ:PV,0.1404598522402606,Asia-Pacific,Oceania,OM:PV,0.11372739853507134,AU:PV,0.10112253688784015
BD,L0,W0,L0_W0,0.5531353611650548,1,1,0.0,BD:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
BD,L0,W1,L0_W1,0.5291809019885861,1,1,0.06351197947499342,BD:VRE,1.0,Asia-Pacific,Asia,,,,
BD,L0,W2,L0_W2,0.47440590700342283,1,1,0.18695748883602414,BD:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
BD,L0,W3,L0_W3,0.3690427526779599,1,1,0.36358311166118734,BD:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
BD,L1,W0,L1_W0,0.2803998968939338,8,6,0.0,TH:WIND,0.3295497234203061,Asia-Pacific,Asia,BD:PV,0.22133125449203234,MM:WIND,0.19579970946868178
BD,L1,W1,L1_W1,0.257304347981936,8,6,0.05518313424703652,TH:WIND,0.32668777688487793,Asia-Pacific,Asia,BD:PV,0.2212549646658949,MM:WIND,0.1947111763309571
BD,L1,W2,L1_W2,0.2169977807330173,8,6,0.14791819830858197,TH:WIND,0.31890655471248186,Asia-Pacific,Asia,BD:PV,0.22944932919671834,MM:WIND,0.19333900680490126
BD,L1,W3,L1_W3,0.17420439242114827,8,6,0.2414726833222826,TH:WIND,0.3119859048947024,Asia-Pacific,Asia,BD:PV,0.24256268937918107,MM:WIND,0.19506338672274978
BD,L2,W0,L2_W0,0.15888273852771617,26,11,0.0,CN:WIND,0.5190515151934437,Asia-Pacific,Asia,IN:WIND,0.12369907789415083,IN:PV,0.0938928776507734
BD,L2,W1,L2_W1,0.1374913800260828,26,12,0.05462667081556075,CN:WIND,0.5159597462624113,Asia-Pacific,Asia,IN:WIND,0.12028521186129396,IN:PV,0.10010079946666546
BD,L2,W2,L2_W2,0.11006312952207137,26,11,0.12695368395270373,CN:WIND,0.5030669491198176,Asia-Pacific,Asia,IN:WIND,0.11399076338256388,IN:PV,0.10393878428146407
BD,L2,W3,L2_W3,0.09862921913468072,26,10,0.15798573131579452,CN:WIND,0.49280129127553635,Asia-Pacific,Asia,IN:WIND,0.11351629064348269,IN:PV,0.11081700530526256
BD,L3,W0,L3_W0,0.08054710885174127,210,77,0.0,CV:PV,0.1191752927119448,Asia-Pacific,Asia,CN:WIND,0.050478415500594086,LC:PV,0.043408193168396794
BD,L3,W1,L3_W1,0.06514552519446437,210,70,0.053854161887494936,CV:PV,0.12260334657378225,Asia-Pacific,Asia,CN:WIND,0.05726487983770945,LC:PV,0.048722414577621276
BD,L3,W2,L3_W2,0.05816226789044268,210,58,0.07998829813393155,CV:PV,0.1365272793002395,Asia-Pacific,Asia,LC:PV,0.05870057798333683,CN:WIND,0.058641581674923914
BD,L3,W3,L3_W3,0.057987677041179145,210,57,0.08054710885174127,CV:PV,0.13677264444321735,Asia-Pacific,Asia,LC:PV,0.05901209851536241,CN:WIND,0.05835238463638059
BE,L0,W0,L0_W0,0.23920529810275942,1,1,0.0,BE:VRE,1.0,Europe,EurAfrMENA,,,,
BE,L0,W1,L0_W1,0.21691653440635494,1,1,0.05641648432595272,BE:VRE,1.0,Europe,EurAfrMENA,,,,
BE,L0,W2,L0_W2,0.18531570246924253,1,1,0.13880523507310782,BE:VRE,1.0,Europe,EurAfrMENA,,,,
BE,L0,W3,L0_W3,0.15973169176412355,1,1,0.20722016385951356,BE:VRE,1.0,Europe,EurAfrMENA,,,,
BE,L1,W0,L1_W0,0.1797098212522787,32,21,0.0,ES:WIND,0.15317203203828358,Europe,EurAfrMENA,DE:WIND,0.13355502718322543,BE:WIND,0.0992651356516281
BE,L1,W1,L1_W1,0.15916620641461227,32,20,0.05822491482218016,ES:WIND,0.1515665857147375,Europe,EurAfrMENA,DE:WIND,0.12884073798673965,BE:WIND,0.09780310130491357
BE,L1,W2,L1_W2,0.1322824778802564,32,19,0.1377611572561069,ES:WIND,0.15248288949304564,Europe,EurAfrMENA,IT:PV,0.11514295554831935,DE:WIND,0.11409126496873466
BE,L1,W3,L1_W3,0.11901495706791473,32,19,0.17797750272324975,ES:WIND,0.15552107402398208,Europe,EurAfrMENA,IT:PV,0.12764390114394986,DE:WIND,0.1118564753982503
BE,L2,W0,L2_W0,0.16966395447203256,60,28,0.0,MA:PV,0.16438487499501708,Europe,EurAfrMENA,DE:WIND,0.0818318251145718,ES:WIND,0.08082660164068971
BE,L2,W1,L2_W1,0.1490766708171504,60,27,0.05826500291053765,MA:PV,0.1762058748827577,Europe,EurAfrMENA,ES:WIND,0.08154477871268571,TR:PV,0.08124422072365782
BE,L2,W2,L2_W2,0.12198987595955796,60,27,0.1354227320892641,MA:PV,0.20782897498118016,Europe,EurAfrMENA,TR:PV,0.08787852892600546,ES:WIND,0.08389194682397788
BE,L2,W3,L2_W3,0.10999167507088638,60,25,0.16900335052822665,MA:PV,0.22023364741968293,Europe,EurAfrMENA,TR:PV,0.09331385883066759,ES:WIND,0.08588898028073086
BE,L3,W0,L3_W0,0.07353169683255903,210,54,0.0,CL:PV,0.21427580133985655,Europe,EurAfrMENA,MX:PV,0.12828227397422917,EG:PV,0.08067980773341299
BE,L3,W1,L3_W1,0.05894748680706811,210,50,0.04936968941603202,CL:PV,0.21237154097448743,Europe,EurAfrMENA,MX:PV,0.14092210933787863,EG:PV,0.07290265434132086
BE,L3,W2,L3_W2,0.052841247960897196,210,47,0.07285159604984054,CL:PV,0.21637478186864031,Europe,EurAfrMENA,MX:PV,0.13831013263034825,CV:WIND,0.07626561052508263
BE,L3,W3,L3_W3,0.05263140039107273,210,46,0.07353169683255903,CL:PV,0.21694808174857008,Europe,EurAfrMENA,MX:PV,0.1384750848711469,CV:WIND,0.07727776508806769
BF,L0,W0,L0_W0,0.4907722149687896,1,1,0.0,BF:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
BF,L0,W1,L0_W1,0.46561074841718153,1,1,0.056572918391424185,BF:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
BF,L0,W2,L0_W2,0.41059940859617106,1,1,0.164524671951686,BF:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
BF,L0,W3,L0_W3,0.3141857530070763,1,1,0.31581879440014177,BF:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
BF,L1,W0,L1_W0,0.22398284206026034,8,7,0.0,GH:WIND,0.2509158983500034,Africa/MENA,EurAfrMENA,NG:WIND,0.2337640337406822,NE:PV,0.16760717474507933
BF,L1,W1,L1_W1,0.20135732489483305,8,7,0.05333271311770957,GH:WIND,0.24883907430551785,Africa/MENA,EurAfrMENA,NG:WIND,0.23074663932772982,NE:PV,0.17112987476593378
BF,L1,W2,L1_W2,0.1657636207154165,8,7,0.13635763387285307,GH:WIND,0.2393571651163095,Africa/MENA,EurAfrMENA,NG:WIND,0.22555673688995204,NE:PV,0.17889333374628305
BF,L1,W3,L1_W3,0.13568057513462808,8,7,0.20660117218186208,GH:WIND,0.22381166586560808,Africa/MENA,EurAfrMENA,NG:WIND,0.2224050608305395,NE:PV,0.19954420943008855
BF,L2,W0,L2_W0,0.20078419783532844,20,12,0.0,LY:WIND,0.15858444084833917,Africa/MENA,EurAfrMENA,NG:WIND,0.1441899051975239,GH:WIND,0.13322864484134184
BF,L2,W1,L2_W1,0.17831477668573273,20,12,0.05554968229658039,LY:WIND,0.15800935920155057,Africa/MENA,EurAfrMENA,NG:WIND,0.14247927190726617,GH:WIND,0.13308012530577917
BF,L2,W2,L2_W2,0.14432814435790148,20,12,0.13915038975653515,LY:WIND,0.15176149402614006,Africa/MENA,EurAfrMENA,NG:WIND,0.14178680861436913,GH:WIND,0.13079938782738207
BF,L2,W3,L2_W3,0.12145702286537673,20,12,0.19510273570502007,NG:WIND,0.14475206748152675,Africa/MENA,EurAfrMENA,NE:PV,0.13881980113935455,LY:WIND,0.13595004995666388
BF,L3,W0,L3_W0,0.09971853242877442,210,29,0.0,MX:PV,0.2758389893269787,Africa/MENA,EurAfrMENA,BR:WIND,0.1161682366983333,CL:PV,0.10974140307659896
BF,L3,W1,L3_W1,0.08051934411622101,210,30,0.04986777761692895,MX:PV,0.27706079976550063,Africa/MENA,EurAfrMENA,CL:PV,0.11287105023191349,BR:WIND,0.11041553458826478
BF,L3,W2,L3_W2,0.0640402798899552,210,31,0.09539417760414774,MX:PV,0.2773450753550549,Africa/MENA,EurAfrMENA,CL:PV,0.1201527575875237,BR:WIND,0.08798767981777575
BF,L3,W3,L3_W3,0.06252749450247828,210,32,0.09971626798726536,MX:PV,0.2765948538951123,Africa/MENA,EurAfrMENA,CL:PV,0.12226124769868402,BR:WIND,0.08430550545314018
BG,L0,W0,L0_W0,0.41199890228376507,1,1,0.0,BG:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
BG,L0,W1,L0_W1,0.38786021544329363,1,1,0.060103146011031346,BG:VRE,1.0000000000000002,Europe,EurAfrMENA,,,,
BG,L0,W2,L0_W2,0.3372896082519909,1,1,0.171313764762989,BG:VRE,1.0,Europe,EurAfrMENA,,,,
BG,L0,W3,L0_W3,0.2620150272341423,1,1,0.3111436558288775,BG:VRE,1.0,Europe,EurAfrMENA,,,,
BG,L1,W0,L1_W0,0.20205989073402814,28,16,0.0,PL:WIND,0.16120903376261494,Europe,EurAfrMENA,IL:PV,0.14188651962416632,BY:WIND,0.13884411153535023
BG,L1,W1,L1_W1,0.17993726083484504,28,16,0.055126299880714935,PL:WIND,0.16107195731020285,Europe,EurAfrMENA,IL:PV,0.145266129104592,BY:WIND,0.13632176676004334
BG,L1,W2,L1_W2,0.14739987684665526,28,16,0.13722519246948406,IL:PV,0.1617314973129437,Europe,EurAfrMENA,PL:WIND,0.15734091735878064,BY:WIND,0.12866141716494559
BG,L1,W3,L1_W3,0.12497284774801841,28,16,0.1947976224025891,IL:PV,0.1940691678362669,Europe,EurAfrMENA,PL:WIND,0.14724132641956864,BY:WIND,0.12213399929333525
BG,L2,W0,L2_W0,0.15482078596106735,76,34,0.0,PT:PV,0.12747238865226623,Europe,EurAfrMENA,ES:WIND,0.0793518244125421,EG:PV,0.06715246304022884
BG,L2,W1,L2_W1,0.13506222701998075,76,34,0.05761101049564407,PT:PV,0.13200924109447523,Europe,EurAfrMENA,ES:WIND,0.08055491982427246,EG:PV,0.06927320403097433
BG,L2,W2,L2_W2,0.11057212328196764,76,33,0.1296302672244361,PT:PV,0.13996895020806935,Europe,EurAfrMENA,EG:PV,0.09815167166770021,ES:WIND,0.07891765002003777
BG,L2,W3,L2_W3,0.10179338160274129,76,31,0.15462432157951544,PT:PV,0.1456123385988774,Europe,EurAfrMENA,EG:PV,0.10802975539207552,ES:WIND,0.07950253465261546
BG,L3,W0,L3_W0,0.06760187014888679,210,59,0.0,CL:PV,0.21565577963795296,Europe,EurAfrMENA,MX:PV,0.09067738221967435,OM:PV,0.08460794443533565
BG,L3,W1,L3_W1,0.05392398812402244,210,54,0.04754710566073852,CL:PV,0.21502427470903557,Europe,EurAfrMENA,OM:PV,0.09243678593259688,MX:PV,0.08455775798363728
BG,L3,W2,L3_W2,0.049000500810276126,210,48,0.06715310633996227,CL:PV,0.225880001235785,Europe,EurAfrMENA,OM:PV,0.11157339478374231,MX:PV,0.07653427725558963
BG,L3,W3,L3_W3,0.048865395939874726,210,47,0.06760187014888679,CL:PV,0.2263891962665501,Europe,EurAfrMENA,OM:PV,0.11280191904138766,MX:PV,0.07645137514039477
BH,L0,W0,L0_W0,0.5344859933562036,1,1,0.0,BH:VRE,0.9999999999999999,Asia-Pacific,Asia,,,,
BH,L0,W1,L0_W1,0.509725915064212,1,1,0.060294643706886,BH:VRE,1.0000000000000002,Asia-Pacific,Asia,,,,
BH,L0,W2,L0_W2,0.4536308203112536,1,1,0.17749470361959038,BH:VRE,1.0,Asia-Pacific,Asia,,,,
BH,L0,W3,L0_W3,0.3477472032760258,1,1,0.34483694062522063,BH:VRE,1.0,Asia-Pacific,Asia,,,,
BH,L1,W0,L1_W0,0.19783883389344584,12,8,0.0,SA:WIND,0.2527301886237115,Asia-Pacific,Asia,OM:WIND,0.21843972224499844,SA:PV,0.19182323796907122
BH,L1,W1,L1_W1,0.17563126566954118,12,8,0.05460938206221881,SA:WIND,0.25347284950939086,Asia-Pacific,Asia,OM:WIND,0.21493349360611044,SA:PV,0.200811901637701
BH,L1,W2,L1_W2,0.14305205209078728,12,8,0.13593688228573728,SA:WIND,0.2570491037188194,Asia-Pacific,Asia,SA:PV,0.22629640921239486,OM:WIND,0.20862829958178283
BH,L1,W3,L1_W3,0.1221734027350584,12,8,0.18913781129572657,SA:WIND,0.26223811817235504,Asia-Pacific,Asia,SA:PV,0.251319301431676,OM:WIND,0.2059493697378839
BH,L2,W0,L2_W0,0.15559996525182937,44,21,0.0,ET:WIND,0.15932417837250004,Asia-Pacific,Asia,ET:PV,0.12978504176505173,OM:WIND,0.1171909473688728
BH,L2,W1,L2_W1,0.1346107961699183,44,21,0.055507188462563105,ET:WIND,0.15969091034312352,Asia-Pacific,Asia,ET:PV,0.13207855003799646,OM:WIND,0.11573196761325445
BH,L2,W2,L2_W2,0.10863177650361786,44,23,0.1265610067816962,ET:WIND,0.16320217435032142,Asia-Pacific,Asia,ET:PV,0.13291784134143433,OM:WIND,0.10962759972759181
BH,L2,W3,L2_W3,0.0985509002213566,44,23,0.15491863912903678,ET:WIND,0.16666502420724938,Asia-Pacific,Asia,ET:PV,0.12878334752820586,OM:WIND,0.10895077072395726
BH,L3,W0,L3_W0,0.08793803832382557,210,52,0.0,US:PV,0.1003955981925805,Asia-Pacific,Asia,MX:PV,0.09647768260672543,OM:PV,0.07175453859659191
BH,L3,W1,L3_W1,0.07103843389519379,210,47,0.05135313881517158,US:PV,0.09764911689764888,Asia-Pacific,Asia,MX:PV,0.09740732392235753,OM:PV,0.07559508778575379
BH,L3,W2,L3_W2,0.0605671055074829,210,51,0.08585050318375419,US:PV,0.10038608601897801,Asia-Pacific,Asia,MX:PV,0.08749226813204489,OM:PV,0.07896331017674015
BH,L3,W3,L3_W3,0.05987414129301378,210,50,0.08793681608818603,US:PV,0.10169239501889578,Asia-Pacific,Asia,MX:PV,0.08408677859360263,OM:PV,0.08203677802181983
BI,L0,W0,L0_W0,0.4658841777967879,1,1,0.0,BI:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
BI,L0,W1,L0_W1,0.4406193063711154,1,1,0.05554025180954589,BI:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
BI,L0,W2,L0_W2,0.3859835108071958,1,1,0.16075598597227103,BI:VRE,0.9999999999999999,Africa/MENA,EurAfrMENA,,,,
BI,L0,W3,L0_W3,0.29542728627381903,1,1,0.3042081732992276,BI:VRE,1.0,Africa/MENA,EurAfrMENA,,,,
BI,L1,W0,L1_W0,0.2106381993636317,10,9,0.0,ZM:PV,0.24188326635060642,Africa/MENA,EurAfrMENA,ZM:WIND,0.2351157826847594,KE:WIND,0.20790357229746526
BI,L1,W1,L1_W1,0.1878579699454139,10,9,0.05334686441921705,ZM:PV,0.24722570346391134,Africa/MENA,EurAfrMENA,ZM:WIND,0.23410650727997695,KE:WIND,0.2053544284700117
BI,L1,W2,L1_W2,0.15267129676299163,10,10,0.1357885511861172,ZM:PV,0.2607330833000442,Africa/MENA,EurAfrMENA,ZM:WIND,0.2320354999335206,KE:WIND,0.19970119185097102
BI,L1,W3,L1_W3,0.12639359729884264,10,10,0.19786345664041516,ZM:PV,0.2675754347510067,Africa/MENA,EurAfrMENA,ZM:WIND,0.22537383442848777,KE:WIND,0.1996028651622243
BI,L2,W0,L2_W0,0.1886387521243254,14,13,0.0,ET:WIND,0.22788864019833185,Africa/MENA,EurAfrMENA,ZM:WIND,0.19121405669479855,ZM:PV,0.14603729101793564
BI,L2,W1,L2_W1,0.16626165918029365,14,13,0.05359902281170967,ET:WIND,0.22821450819229777,Africa/MENA,EurAfrMENA,ZM:WIND,0.18944709229013107,ZM:PV,0.14962534496718083
BI,L2,W2,L2_W2,0.13354285972052693,14,13,0.13238848677156306,ET:WIND,0.228389881567718,Africa/MENA,EurAfrMENA,ZM:WIND,0.18643618262363668,ZM:PV,0.1602952442879435
BI,L2,W3,L2_W3,0.11326501322683159,14,13,0.18263158762551374,ET:WIND,0.23066683434234306,Africa/MENA,EurAfrMENA,ZM:WIND,0.18411853744460008,ZM:PV,0.16916159294131836
BI,L3,W0,L3_W0,0.09587525200116251,210,52,0.0,BR:WIND,0.135414853609748,Africa/MENA,EurAfrMENA,PE:PV,0.13428648660314435,US:PV,0.0832383163748099
BI,L3,W1,L3_W1,0.07606367497703585,210,50,0.047953842024354605,PE:PV,0.13473580991100678,Africa/MENA,EurAfrMENA,BR:WIND,0.13222666837233935,US:PV,0.08599141210786296
BI,L3,W2,L3_W2,0.05943010009441481,210,54,0.09148697274637478,PE:PV,0.1414009576987564,Africa/MENA,EurAfrMENA,BR:WIND,0.12638858171568595,US:PV,0.08740798254877197
BI,L3,W3,L3_W3,0.057825790930045265,210,54,0.0958619853389929,PE:PV,0.1424873563592869,Africa/MENA,EurAfrMENA,BR:WIND,0.12617359506856884,US:PV,0.0861337707894087
BO,L0,W0,L0_W0,0.3937526646898615,1,1,0.0,BO:VRE,0.9999999999999999,Latin America,Americas,,,,
BO,L0,W1,L0_W1,0.36863168649071654,1,1,0.05260021660930145,BO:VRE,1.0,Latin America,Americas,,,,
BO,L0,W2,L0_W2,0.316833727350956,1,1,0.15018227657635067,BO:VRE,0.9999999999999999,Latin America,Americas,,,,
BO,L0,W3,L0_W3,0.23769577441477993,1,1,0.2771796701452128,BO:VRE,1.0000000000000002,Latin America,Americas,,,,
BO,L1,W0,L1_W0,0.198325559445562,10,7,0.0,PE:WIND,0.36470376520598874,Latin America,Americas,AR:WIND,0.19924462715304128,PY:PV,0.12301040157463204
BO,L1,W1,L1_W1,0.17566603787235,10,7,0.053934165810360174,PE:WIND,0.36322799561706537,Latin America,Americas,AR:WIND,0.19852313893915863,PY:PV,0.12367826093900085
BO,L1,W2,L1_W2,0.14164854204332086,10,7,0.13476047943252709,PE:WIND,0.3614207166740368,Latin America,Americas,AR:WIND,0.19614827120239042,PY:PV,0.12955245969826268
BO,L1,W3,L1_W3,0.11920020246323154,10,8,0.18939514379215364,PE:WIND,0.35733909992286916,Latin America,Americas,AR:WIND,0.19599346356497255,PY:PV,0.13747452310410288
BO,L2,W0,L2_W0,0.18573586219173457,14,9,0.0,PE:WIND,0.3018826980381247,Latin America,Americas,UY:WIND,0.18071523550569504,AR:WIND,0.13849142405213863
BO,L2,W1,L2_W1,0.16343532847148015,14,9,0.05377940046604397,PE:WIND,0.3003151924658681,Latin America,Americas,UY:WIND,0.1776681978958092,AR:WIND,0.13742030480072226
BO,L2,W2,L2_W2,0.13171341971667322,14,10,0.13150981411317697,PE:WIND,0.29409252129094043,Latin America,Americas,UY:WIND,0.17157773638527224,AR:WIND,0.13445579098647434
BO,L2,W3,L2_W3,0.1123756231862907,14,9,0.17997877799637732,PE:WIND,0.28554426378924586,Latin America,Americas,UY:WIND,0.16544524824740905,AR:WIND,0.1318168589706575
BO,L3,W0,L3_W0,0.0896130603647315,210,42,0.0,US:PV,0.14854710942161314,Latin America,Americas,FJ:PV,0.13026025932252636,ET:WIND,0.05721120620470843
BO,L3,W1,L3_W1,0.07061608342702576,210,41,0.049082759929952556,US:PV,0.1481219923437954,Latin America,Americas,FJ:PV,0.13200417176175847,ET:WIND,0.05847010824523248
BO,L3,W2,L3_W2,0.0566137824445373,210,40,0.08695960453707609,US:PV,0.14484986939914493,Latin America,Americas,FJ:PV,0.13990257578294252,ET:WIND,0.0645920377830262
BO,L3,W3,L3_W3,0.05556648183242691,210,40,0.08958281954551388,US:PV,0.1440706356039592,Latin America,Americas,FJ:PV,0.14283010745960142,ET:WIND,0.06558272130958503
BR,L0,W0,L0_W0,0.23947708255286132,1,1,0.0,BR:VRE,0.9999999999999999,Latin America,Americas,,,,
BR,L0,W1,L0_W1,0.2152608786988415,1,1,0.050810803608126114,BR:VRE,0.9999999999999999,Latin America,Americas,,,,
BR,L0,W2,L0_W2,0.1722262672332432,1,1,0.13739157016356351,BR:VRE,0.9999999999999999,Latin America,Americas,,,,
BR,L0,W3,L0_W3,0.13010952237815934,1,1,0.2203221486320785,BR:VRE,0.9999999999999997,Latin America,Americas,,,,
BR,L1,W0,L1_W0,0.202519027789334,2,2,0.0,BR:WIND,0.7267253392388423,Latin America,Americas,BR:PV,0.27327466076115997,,
BR,L1,W1,L1_W1,0.18015892383045057,2,2,0.05565925202129653,BR:WIND,0.7207431115814052,Latin America,Americas,BR:PV,0.27925688841859686,,
BR,L1,W2,L1_W2,0.1469517881328048,2,2,0.1381284126840858,BR:WIND,0.7022364994224248,Latin America,Americas,BR:PV,0.29776350057757756,,
BR,L1,W3,L1_W3,0.12482471135132898,2,2,0.19310103036397766,BR:WIND,0.6829026956628899,Latin America,Americas,BR:PV,0.3170973043371123,,
BR,L2,W0,L2_W0,0.1664400286051999,10,7,0.0,BR:WIND,0.4854954806044053,Latin America,Americas,PY:PV,0.12908714168798008,GF:WIND,0.1283861335402867
BR,L2,W1,L2_W1,0.14493283145592512,10,7,0.054173048073552624,BR:WIND,0.4813612408693044,Latin America,Americas,PY:PV,0.13439233368372297,GF:WIND,0.12877000988110507
BR,L2,W2,L2_W2,0.11682678158019819,10,7,0.12749017790741918,BR:WIND,0.47012638096510556,Latin America,Americas,PY:PV,0.14301270961006873,GF:WIND,0.12872990593226863
BR,L2,W3,L2_W3,0.10291834309001886,10,7,0.16431105527151896,BR:WIND,0.45927677164453534,Latin America,Americas,PY:PV,0.1456296365813369,GF:WIND,0.1269596005880102
BR,L3,W0,L3_W0,0.0713356960480813,210,45,0.0,US:PV,0.16270080403098475,Latin America,Americas,FJ:PV,0.14350914351905658,NZ:PV,0.058671126334596146
BR,L3,W1,L3_W1,0.054264125715990846,210,44,0.045223404479288805,US:PV,0.15614713310449282,Latin America,Americas,FJ:PV,0.1450883385414431,NZ:PV,0.06016922054218348
BR,L3,W2,L3_W2,0.045557891291571465,210,45,0.06989135212495774,FJ:PV,0.1526316603610988,Latin America,Americas,US:PV,0.15057454796286124,NZ:PV,0.057966110806247646
BR,L3,W3,L3_W3,0.045009738451908886,210,43,0.0713356960480813,FJ:PV,0.15421577071994833,Latin America,Americas,US:PV,0.14908772647159943,NZ:PV,0.05777675639250158
BY,L0,W0,L0_W0,0.3492088296592869,1,1,0.0,BY:VRE,1.0,Europe,EurAfrMENA,,,,
